Data,Cidade,Condicao_do_Tempo_Prevista,Temperatura_Tendencia,Temperatura_Minima,Temperatura_Maxima,Vento_Velocidade_Minima,Vento_Velocidade_Maxima,Vento_Direcao,Vento_Intensidade
29/10/2022,Paco do Lumiar - MA,Parcialmente nublado a nublado,Estavel,26,33,50,95,SE - E,Fracos/Moderados
30/10/2022,Paco do Lumiar - MA,Parcialmente nublado a nublado,Estavel,26,33,50,95,SE - E,Fracos/Moderados
31/10/2022,Paco do Lumiar - MA,Poucas nuvens a parcialmente nublado,Estavel,26,33,50,85,NE - E,Fracos
04/10/2022,Palestina do Para - PA,Parcialmente nublado a nublado,Estavel,24,35,40,95,NE - SE,Fracos/Moderados
05/10/2022,Palestina do Para - PA,Parcialmente nublado a nublado,Estavel,24,35,40,95,NE - SE,Fracos/Moderados
06/10/2022,Palestina do Para - PA,Parcialmente nublado a nublado,Estavel,24,35,40,95,NE - SE,Fracos/Moderados
07/10/2022,Palestina do Para - PA,Poucas nuvens a parcialmente nublado,Estavel,24,35,40,95,NE - SE,Fracos/Moderados
08/10/2022,Palestina do Para - PA,Poucas nuvens a parcialmente nublado,Estavel,24,35,40,95,NE - SE,Fracos/Moderados
09/10/2022,Palestina do Para - PA,Poucas nuvens a parcialmente nublado,Estavel,24,35,40,95,NE - SE,Fracos/Moderados
10/10/2022,Palestina do Para - PA,Poucas nuvens a parcialmente nublado com chuva em areas isoladas a qualquer hora do dia,Estavel,24,34,40,95,NE - SE,Fracos/Moderados
11/10/2022,Palestina do Para - PA,Parcialmente nublado a nublado com chuva e trovoadas a tarde e a noite,Estavel,23,32,55,100,SE - NE,Fracos/Moderados
13/10/2022,Palestina do Para - PA,Poucas nuvens a nublado,Estavel,23,34,55,95,SE - NE,Fracos/Moderados
14/10/2022,Palestina do Para - PA,Claro a parcialmente nublado,Estavel,23,36,45,95,SE - NE,Fracos/Moderados
15/10/2022,Palestina do Para - PA,Parcialmente nublado a nublado com chuva e trovoadas a tarde e a noite,Declinio,23,34,55,100,N - NE,Fracos/Moderados
16/10/2022,Palestina do Para - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde,Estavel,23,33,55,100,N - NE,Fracos/Moderados
17/10/2022,Palestina do Para - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,23,33,55,100,N - NE,Fracos/Moderados
18/10/2022,Palestina do Para - PA,Poucas nuvens a nublado,Estavel,24,36,40,95,N - NE,Fracos/Moderados
19/10/2022,Palestina do Para - PA,Poucas nuvens a nublado,Estavel,24,36,40,95,N - NE,Fracos/Moderados
20/10/2022,Palestina do Para - PA,Poucas nuvens a nublado,Estavel,22,35,40,95,N - NE,Fracos/Moderados
21/10/2022,Palestina do Para - PA,Poucas nuvens a nublado com pancadas de chuva a tarde,Estavel,22,35,40,95,N - NE,Fracos/Moderados
22/10/2022,Palestina do Para - PA,Encoberto a nublado com pancadas de chuva a tarde,Estavel,22,32,55,95,N - NE,Fracos/Moderados
23/10/2022,Palestina do Para - PA,Parcialmente nublado a nublado com chuva e trovoadas a tarde e a noite,Estavel,22,34,50,100,N - NE,Fracos/Moderados
24/10/2022,Palestina do Para - PA,Parcialmente nublado a nublado com chuva e trovoadas na madrugada,Estavel,22,33,50,100,N - NE,Fracos/Moderados
25/10/2022,Palestina do Para - PA,Nublado a parcialmente nublado com chuva e trovoadas a qualquer hora do dia,Declinio,23,33,60,100,SW - NE,Fracos/Moderados
26/10/2022,Palestina do Para - PA,Nublado a parcialmente nublado com chuva e trovoadas a qualquer hora do dia,Estavel,23,31,65,100,SE - NE,Fracos/Moderados
27/10/2022,Palestina do Para - PA,Parcialmente nublado a nublado com chuva e trovoadas a tarde e a noite,Estavel,23,32,65,100,SE - NE,Fracos/Moderados
28/10/2022,Palestina do Para - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,23,32,60,100,SE - NE,Fracos/Moderados
29/10/2022,Palestina do Para - PA,Poucas nuvens a nublado,Elevacao,23,34,60,100,SE - NE,Fracos/Moderados
30/10/2022,Palestina do Para - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a tarde,Estavel,23,34,60,100,SE - NE,Fracos/Moderados
31/10/2022,Palestina do Para - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a tarde,Estavel,23,33,60,100,SE - NE,Fracos/Moderados
04/10/2022,Palmas - TO,Poucas nuvens a nublado com pancadas de chuva e trovoadas entre o final da tarde e o inicio da noite,Elevacao,24,35,50,90,SE - E,Fracos/Moderados
05/10/2022,Palmas - TO,Claro a parcialmente nublado,Estavel,23,36,30,90,NE - E,Fracos/Moderados
06/10/2022,Palmas - TO,Poucas nuvens a nublado com pancadas de chuva e trovoadas a tarde,Estavel,23,35,45,100,S - E,Fracos/Moderados
07/10/2022,Palmas - TO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,23,35,45,100,S - E,Fracos/Moderados
08/10/2022,Palmas - TO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,23,34,50,100,SE - E,Fracos/Moderados
09/10/2022,Palmas - TO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde,Estavel,23,34,50,100,SE - E,Fracos/Moderados
10/10/2022,Palmas - TO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,23,35,45,100,SE - E,Fracos/Moderados
11/10/2022,Palmas - TO,Poucas nuvens a nublado,Estavel,22,36,35,95,SE - E,Fracos/Moderados
12/10/2022,Palmas - TO,Poucas nuvens a nublado,Estavel,22,36,35,95,SE - E,Fracos/Moderados
13/10/2022,Palmas - TO,Poucas nuvens a nublado,Estavel,22,36,35,95,SE - E,Fracos/Moderados
14/10/2022,Palmas - TO,Poucas nuvens a nublado,Estavel,22,36,35,95,SE - E,Fracos/Moderados
15/10/2022,Palmas - TO,Poucas nuvens a nublado,Estavel,23,36,35,95,SE - E,Fracos/Moderados
16/10/2022,Palmas - TO,Poucas nuvens a nublado,Estavel,23,36,35,95,SE - E,Fracos/Moderados
17/10/2022,Palmas - TO,Poucas nuvens a nublado,Estavel,23,36,35,95,SE - E,Fracos/Moderados
18/10/2022,Palmas - TO,Claro a parcialmente nublado,Estavel,23,38,25,90,NE - E,Fracos/Moderados
19/10/2022,Palmas - TO,Claro a parcialmente nublado,Estavel,26,38,25,90,NE - E,Fracos/Moderados
20/10/2022,Palmas - TO,Claro a parcialmente nublado,Estavel,25,38,25,90,NE - E,Fracos/Moderados
21/10/2022,Palmas - TO,Claro a parcialmente nublado,Declinio,23,38,25,90,NE - N,Fracos/Moderados
22/10/2022,Palmas - TO,Nublado a parcialmente nublado com pancadas de chuva isoladas a qualquer hora do dia,Declinio,24,34,40,95,NE - NW,Calmos/Fracos
23/10/2022,Palmas - TO,Nublado a encoberto com chuva a qualquer hora do dia,Declinio,23,31,55,95,N - W,Calmos/Fracos
24/10/2022,Palmas - TO,Encoberto a nublado com chuva e trovoadas a qualquer hora do dia,Estavel,22,30,70,100,NE - W,Calmos/Fracos
25/10/2022,Palmas - TO,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,23,30,65,90,SE - E,Fracos
26/10/2022,Palmas - TO,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,23,30,65,90,SE - E,Fracos
27/10/2022,Palmas - TO,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,32,65,90,SE - E,Fracos
28/10/2022,Palmas - TO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,24,32,65,90,SE - E,Fracos
29/10/2022,Palmas - TO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas na madrugada,Estavel,24,34,40,90,SE - E,Fracos
30/10/2022,Palmas - TO,Nublado a parcialmente nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,24,33,55,90,SE - E,Fracos
31/10/2022,Palmas - TO,Nublado a parcialmente nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,24,33,55,90,SE - E,Fracos
04/10/2022,Paragominas - PA,Poucas nuvens a parcialmente nublado,Estavel,21,35,45,95,SE - E,Fracos/Moderados
05/10/2022,Paragominas - PA,Poucas nuvens a parcialmente nublado,Estavel,21,35,45,95,SE - E,Fracos/Moderados
06/10/2022,Paragominas - PA,Poucas nuvens a parcialmente nublado,Estavel,21,35,45,95,SE - E,Fracos/Moderados
07/10/2022,Paragominas - PA,Poucas nuvens a parcialmente nublado,Estavel,21,35,45,95,SE - E,Fracos/Moderados
08/10/2022,Paragominas - PA,Poucas nuvens a parcialmente nublado,Estavel,21,35,45,95,SE - E,Fracos/Moderados
09/10/2022,Paragominas - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,33,55,95,SE - E,Fracos/Moderados
10/10/2022,Paragominas - PA,Poucas nuvens a parcialmente nublado com chuva em areas isoladas a qualquer hora do dia,Estavel,24,34,40,95,NE - SE,Fracos/Moderados
11/10/2022,Paragominas - PA,Poucas nuvens a nublado,Estavel,24,34,50,100,E - NE,Fracos/Moderados
13/10/2022,Paragominas - PA,Poucas nuvens a nublado,Estavel,24,34,50,95,E - NE,Fracos/Moderados
14/10/2022,Paragominas - PA,Claro a parcialmente nublado,Estavel,23,34,50,95,E - NE,Fracos/Moderados
15/10/2022,Paragominas - PA,Parcialmente nublado a nublado com chuva e trovoadas a tarde e a noite,Estavel,24,33,55,100,E - NE,Fracos/Moderados
16/10/2022,Paragominas - PA,Poucas nuvens a nublado com chuva e trovoadas a tarde,Estavel,24,32,55,100,E - NE,Fracos/Moderados
17/10/2022,Paragominas - PA,Poucas nuvens a nublado com chuva e trovoadas a tarde,Estavel,24,32,55,100,E - NE,Fracos/Moderados
18/10/2022,Paragominas - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,24,32,55,95,E - NE,Fracos/Moderados
19/10/2022,Paragominas - PA,Poucas nuvens a nublado,Estavel,24,34,40,95,E - NE,Fracos/Moderados
20/10/2022,Paragominas - PA,Poucas nuvens a nublado,Estavel,24,34,40,95,E - NE,Fracos/Moderados
21/10/2022,Paragominas - PA,Poucas nuvens a nublado,Estavel,24,34,40,95,E - NE,Fracos/Moderados
22/10/2022,Paragominas - PA,Poucas nuvens a nublado,Estavel,24,34,40,95,E - NE,Fracos/Moderados
23/10/2022,Paragominas - PA,Poucas nuvens a nublado,Estavel,24,34,40,95,E - NE,Fracos/Moderados
24/10/2022,Paragominas - PA,Poucas nuvens a nublado,Estavel,24,34,40,95,E - NE,Fracos/Moderados
25/10/2022,Paragominas - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,24,33,50,95,E - NE,Fracos/Moderados
26/10/2022,Paragominas - PA,Nublado a parcialmente nublado com chuva e trovoadas a qualquer hora do dia,Estavel,25,32,60,100,E - NE,Fracos/Moderados
27/10/2022,Paragominas - PA,Nublado a parcialmente nublado com chuva e trovoadas a qualquer hora do dia,Estavel,25,31,60,100,E - NE,Fracos/Moderados
28/10/2022,Paragominas - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,23,32,55,100,E - NE,Fracos/Moderados
29/10/2022,Paragominas - PA,Poucas nuvens a nublado,Estavel,23,33,60,100,E - NE,Fracos/Moderados
30/10/2022,Paragominas - PA,Poucas nuvens a nublado,Estavel,23,34,55,95,E - NE,Fracos/Moderados
31/10/2022,Paragominas - PA,Poucas nuvens a nublado,Estavel,23,34,55,95,E - NE,Fracos/Moderados
04/10/2022,Parauapebas - PA,Parcialmente nublado a nublado,Estavel,18,34,30,95,NE - SE,Fracos/Moderados
05/10/2022,Parauapebas - PA,Parcialmente nublado a nublado,Estavel,21,33,45,95,NE - SE,Fracos/Moderados
06/10/2022,Parauapebas - PA,Parcialmente nublado a nublado,Estavel,21,33,45,95,NE - SE,Fracos/Moderados
07/10/2022,Parauapebas - PA,Parcialmente nublado a nublado,Estavel,21,33,45,95,NE - SE,Fracos/Moderados
08/10/2022,Parauapebas - PA,Parcialmente nublado a nublado,Estavel,21,33,45,95,NE - SE,Fracos/Moderados
09/10/2022,Parauapebas - PA,Parcialmente nublado a nublado,Estavel,21,33,45,95,NE - SE,Fracos/Moderados
10/10/2022,Parauapebas - PA,Poucas nuvens a parcialmente nublado com chuva em areas isoladas a qualquer hora do dia,Estavel,24,34,40,95,NE - SE,Fracos/Moderados
11/10/2022,Parauapebas - PA,Parcialmente nublado a nublado com chuva e trovoadas a tarde e a noite,Estavel,23,32,55,100,SE - NE,Fracos/Moderados
13/10/2022,Parauapebas - PA,Poucas nuvens a nublado,Estavel,23,34,55,95,SE - NE,Fracos/Moderados
14/10/2022,Parauapebas - PA,Claro a parcialmente nublado,Estavel,23,36,50,90,SE - NE,Fracos/Moderados
15/10/2022,Parauapebas - PA,Parcialmente nublado a nublado com chuva e trovoadas a tarde e a noite,Declinio,23,34,55,100,N - NE,Fracos/Moderados
16/10/2022,Parauapebas - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde,Estavel,23,33,55,100,N - NE,Fracos/Moderados
17/10/2022,Parauapebas - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,23,33,55,100,N - NE,Fracos/Moderados
18/10/2022,Parauapebas - PA,Poucas nuvens a nublado,Estavel,24,33,55,95,N - NE,Fracos/Moderados
19/10/2022,Parauapebas - PA,Poucas nuvens a nublado,Estavel,24,33,55,95,N - NE,Fracos/Moderados
20/10/2022,Parauapebas - PA,Poucas nuvens a nublado,Estavel,24,33,55,95,N - NE,Fracos/Moderados
21/10/2022,Parauapebas - PA,Poucas nuvens a nublado,Estavel,24,33,55,95,N - NE,Fracos/Moderados
22/10/2022,Parauapebas - PA,Encoberto a nublado com chuva e trovoadas a qualquer hora do dia,Estavel,23,31,60,100,N - NE,Fracos/Moderados
23/10/2022,Parauapebas - PA,Encoberto a nublado com chuva e trovoadas a qualquer hora do dia,Estavel,23,31,60,100,N - NE,Fracos/Moderados
24/10/2022,Parauapebas - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas a tarde e a noite,Estavel,23,32,55,95,N - NE,Fracos/Moderados
25/10/2022,Parauapebas - PA,Nublado a parcialmente nublado com chuva e trovoadas a qualquer hora do dia,Declinio,23,32,60,100,SW - NE,Fracos/Moderados
26/10/2022,Parauapebas - PA,Nublado a parcialmente nublado com chuva e trovoadas a tarde,Estavel,23,31,65,100,SE - NE,Fracos/Moderados
27/10/2022,Parauapebas - PA,Parcialmente nublado a nublado com chuva e trovoadas a tarde e a noite,Estavel,23,32,60,100,SE - NE,Fracos/Moderados
28/10/2022,Parauapebas - PA,Nublado a parcialmente nublado com chuva e trovoadas a qualquer hora do dia,Estavel,23,31,65,100,SE - NE,Fracos/Moderados
29/10/2022,Parauapebas - PA,Poucas nuvens a nublado,Elevacao,23,33,60,100,SE - NE,Fracos/Moderados
30/10/2022,Parauapebas - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a tarde,Estavel,23,34,60,100,SE - NE,Fracos/Moderados
31/10/2022,Parauapebas - PA,Nublado a parcialmente nublado com chuva e trovoadas a qualquer hora do dia,Declinio,23,32,60,100,SE - NE,Fracos/Moderados
04/10/2022,Parecis - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,21,31,40,95,NW - N,Fracos
05/10/2022,Parecis - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,21,33,40,95,NW - N,Fracos/Moderados
06/10/2022,Parecis - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,21,33,45,95,NW - N,Fracos/Moderados
07/10/2022,Parecis - RO,Encoberto com chuva,Declinio,21,26,60,100,SE,Fracos/Moderados
08/10/2022,Parecis - RO,Nublado a encoberto com chuva,Estavel,20,28,60,100,E - NE,Fracos/Moderados
09/10/2022,Parecis - RO,Nublado com pancadas de chuva e trovoadas,Estavel,21,30,50,95,W - SW,Fracos
10/10/2022,Parecis - RO,Nublado com pancadas de chuva e trovoadas,Estavel,21,29,50,95,W - SW,Fracos
11/10/2022,Parecis - RO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,34,50,95,NE,Fracos
12/10/2022,Parecis - RO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,34,50,95,NE,Fracos
13/10/2022,Parecis - RO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,33,55,95,NE,Fracos
14/10/2022,Parecis - RO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,33,55,95,NE,Fracos
15/10/2022,Parecis - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a qualquer hora do dia,Estavel,22,32,60,100,NE,Fracos
16/10/2022,Parecis - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,33,60,100,NE,Fracos
17/10/2022,Parecis - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,24,34,55,95,NE,Fracos
18/10/2022,Parecis - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,23,32,55,95,NE,Fracos
19/10/2022,Parecis - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,23,32,55,95,NE,Fracos
20/10/2022,Parecis - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,23,32,50,90,NE,Fracos
21/10/2022,Parecis - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,23,32,50,90,NE,Fracos
22/10/2022,Parecis - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,25,33,50,90,NE,Fracos
23/10/2022,Parecis - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,25,33,50,90,NE,Fracos
24/10/2022,Parecis - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,25,33,50,90,NE,Fracos
25/10/2022,Parecis - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,21,28,55,100,NW - NE,Fracos
26/10/2022,Parecis - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,21,31,40,80,NW - N,Fracos
27/10/2022,Parecis - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,21,32,40,80,NW - NE,Fracos
28/10/2022,Parecis - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,21,32,40,80,N - NE,Fracos
29/10/2022,Parecis - RO,Nublado com pancadas de chuva e trovoadas,Estavel,22,30,55,100,NW - N,Fracos
30/10/2022,Parecis - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,21,31,50,95,NW,Fracos/Moderados
04/10/2022,Parintins - AM,Parcialmente nublado com chuva em areas isoladas,Estavel,25,32,65,95,NW - NE,Fracos
05/10/2022,Parintins - AM,Parcialmente nublado a poucas nuvens com possibilidade de chuva em areas isoladas,Estavel,24,34,50,90,E - NE,Fracos
06/10/2022,Parintins - AM,Poucas nuvens a parcialmente nublado,Estavel,25,35,45,90,E - NE,Fracos
07/10/2022,Parintins - AM,Poucas nuvens a parcialmente nublado,Estavel,25,35,45,90,E - NE,Fracos
08/10/2022,Parintins - AM,Claro a parcialmente nublado,Estavel,25,36,40,95,E - NE,Fracos
09/10/2022,Parintins - AM,Claro a parcialmente nublado,Estavel,25,36,40,95,E - NE,Fracos
10/10/2022,Parintins - AM,Poucas nuvens a nublado com pancadas de chuva isoladas,Estavel,24,34,50,95,SE - NE,Fracos/Moderados
11/10/2022,Parintins - AM,Nublado a parcialmente nublado com chuva,Estavel,24,32,55,95,NE - SE,Fracos
12/10/2022,Parintins - AM,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,24,33,50,95,SE - NW,Fracos
13/10/2022,Parintins - AM,Nublado a parcialmente nublado com chuva,Estavel,24,32,55,95,SE - NE,Fracos
14/10/2022,Parintins - AM,Nublado a parcialmente nublado com chuva,Estavel,24,32,55,95,SE - NE,Fracos
15/10/2022,Parintins - AM,Nublado a parcialmente nublado com chuva,Estavel,24,32,55,95,SE - NE,Fracos
16/10/2022,Parintins - AM,Nublado a parcialmente nublado com chuva,Estavel,24,31,65,95,SE - NE,Fracos
17/10/2022,Parintins - AM,Nublado a parcialmente nublado com chuva,Estavel,24,31,65,95,SE - NE,Fracos
18/10/2022,Parintins - AM,Nublado a parcialmente nublado com chuva,Estavel,24,30,70,100,N - NE,Fracos
19/10/2022,Parintins - AM,Parcialmente nublado a nublado com chuva,Estavel,23,31,65,95,NE - N,Fracos
20/10/2022,Parintins - AM,Nublado a parcialmente nublado com chuva,Estavel,23,31,65,95,SW - NE,Fracos
21/10/2022,Parintins - AM,Parcialmente nublado a nublado com chuva,Estavel,24,32,60,95,N - NE,Fracos
22/10/2022,Parintins - AM,Parcialmente nublado a nublado com chuva,Estavel,24,33,55,95,S - SE,Fracos
23/10/2022,Parintins - AM,Parcialmente nublado a nublado com chuva,Estavel,24,32,60,95,SE - NE,Fracos
24/10/2022,Parintins - AM,Nublado a parcialmente nublado com chuva,Estavel,23,31,65,95,N - NE,Fracos
26/10/2022,Parintins - AM,Parcialmente nublado a nublado com chuva,Estavel,24,32,55,95,N - NE,Fracos
27/10/2022,Parintins - AM,Parcialmente nublado a nublado com chuva,Estavel,24,32,55,95,E - NE,Fracos
